Field_1,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features,Right_Field_1,review_body,review_date,hotelName,hotelUrl
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,443,"Had a wonderful stay at the Staybridge Suites Time Square, New York. Booked a room with double twin beds. The room is very small which is typical for NYC but the room was clean, free breakfast every morning which was great. The breakfast had variety and",27-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,444,What a nice surprise! Very conveniently located to Times Square and Subway entrance is right across the street. Breakfast is well put together and plentiful. Plenty of staff on hand to keep food available and tables cleaned off as soon as someone gets up,23-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,445,"Went with 39 other people, 34 teenagers. The staff were courteous and respectful. Even though the kids were well behaved, we took up a lot of room at the lobby and they were patient with us. The rooms were very comfortable. Would have given them 5 star b",22-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,446,We booked the staybridge suites for ur trip to new york.this is ur 3rd time hereGreat hotel.great staff... very polite and friendly .the restaurant staff are very helpful and very cheery as breakfast starts at 630 nice and early to make to most of your d,19-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,447,"It's a convenient location to stay but the hotel has seen better days. The rooms are clean and spacious but the decor could do with an refresh. Not sure which is slowest, the service at reception or the elevators but both are equally frustrating.",18-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,448,"The hotel is ideally located, 10 minutes walk from Times Square. Rooms are comfortable, ask for high floor but be patient in the morning to get an elevator...Manager has been responsive to our demand (king size bed and high floor) despite a bad start. Th",13-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,449,"Stayed here for one night for business travel. The staff at this hotel are excellent, very welcoming and helpful. The newness of the rooms and beds seem to be reasonable for a hotel at this price and at this location. I thought it was nice that they offe",11-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,450,Hotel was very clean and good location. Walk to subway and times square with in minutes. I was surprised how large the kitchen area was in the room. Would recomend and stay again next time. Only bad thing was the elevator situation. Only 3 elevators for,6-May-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,451,Just come back from a stay here we were very happy all the staff we encountered were very friendly and attentive it is a great location with a subway right at the end of the street and next to the port authority bus station so if you are flying into ny a,27-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,452,"My husband & I stayed at Staybridge Suites Times Square - New York City 4/18 - 4/23 (5 nights). We paid $1,676.26. Our review:ARRIVAL/CHECK-IN: We arrived between 7-8p on a Thursday & were greeted by a very friendly representative (Monae?). She mentioned",23-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,453,I am a great fan of the ICHG group and stay 90% of the time in their hotels but never in this one again.In defence of the hotel this is a busy Easter weekend but that is no excuse for some of what we faced.For what we paid I have used before a nice hotel,21-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,454,"We are thoroughly enjoying our stay (7 nights) and cannot thank nor recommend Jamie enough for his time, entertainment and interaction with our children in the lobby during this time. Just amazing! We would love to return as we enjoyed his music so much.",18-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,455,"Stayed here 8 nights of a 6 week family holiday to the United States. Great location, fantastic hotel with all the comforts of home. Elevators a problem, but canât be fixed. Donât let it ruin your stay. Front office staff could be a little more atten",10-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,456,We have just left the 32 storey Staybridge Suites near Times Square. For 3 days of our 3 day stay one of the elevators did not work. They did not call anyone into fix it! We walked along with many others.. down stairs 27 floors to breakfast!The rooms are,8-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,457,I booked this hotel and got two twin beds that were plenty enough for us each to have our own bed conveniently located to everything they had a all you can eat breakfast in the morning and fresh coffeeâ¦ Close to all of the shows and convenient to every,6-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,458,The hotel is situated just off the main Times Square area but is a short and convenient walk to most attractions. The bus terminal across the road provides easy access to other NY districts including buses to the Woodbury Outlet mall.Hotel itself is a bi,3-Apr-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,459,"We have stayed here before and loved it. This time there were a few glitches, but overall I would still recommend. First the positives: you get a free breakfast, you have a full kitchen, the rooms are clean, the beds are comfortable. Now the glitches: th",29-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,460,Loved having the kitchenette with full size fridge. Had every utensil you could think of. The bed and shower were amazing. The location was great. Walking distance to Times Square and $1 pizza very close by!,25-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,461,My teenage daughter and I stayed at this location during a quick trip to the city to see some shows and take in sites. It was a wonderful location to base camp out of. The theaters and Central Park area were all within walking distance. Rooms are clean a,23-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,462,"Great hotel. Rooms were clean and comfortable, beds were very comfortable, breakfast was good, location was excellent and not too noisy. Staff in the hotel were very helpful and welcoming. Would recommend as good value for money.",23-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,463,"We chose this hotel for it's proximity to Times Square. It is an easy 5 minute walk to get to all of the action. It's a little sketchy feeling on the block near the liquor store, but we never encountered any issues. The hotel room is a standard size room",18-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,464,"Delilah at the front desk was so quick, knowledgeable, and helpful. She gave a wonderful first impression and made us feel welcome. On top of that, all of the staff were helpful with a great sense of humor. The rooms were nice, and if we had a problem (b",8-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,465,"Great location in Times Square across from Port Authority for easy walking to any shows and easy access to subways for everything else. Rooms have nice kitchenettes with apartment size large frig, stove and microwave. Warm breakfast and nice little gym.",3-Mar-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,466,"Not only their roooms are all you need to rest in a city that never rests, but also it's people makes the difference. They are out out of this world. Starting from Jame-Monet who when he's not taking care of any detail is playing drums and guitar at the",25-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,467,"Would I stay here again? YESThe good things, nice outlook from room, great to have the full size fridge to stock up on things, comfortable bed. Great location near all the restaurants on 9th Avenue. Walk to everywhere from this central location. Great ho",24-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,468,Rooms are clean and bonus have a small kitchen which is handy the laundry is great and although the elevator is slow it didnât bother usThe breakfast had a good selection and the waiter Andy always had a welcome smile as did all the staff Location is v,23-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,469,"Nothing much to recommend this hotel other than its location. Reasonable price considering but it was a big booking for a business trip for several people. The lobby area is usually full of people, mostly waiting for the 3 incredibly slow elevators. Serv",17-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,470,Very bad Reception and Concierge/doorman. Need to focus on Customers in front of them. Not helpful to me at all...Three lifts but long wait at the lobby as it can be crowded. Walkway is dark.Only Plus is Free Laundry for Guests. 5 washers and 5 dryers av,16-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,471,"awesome hotel great location . near all the attractions . parking in area safe but pricey. room clean and well appointed. beds comfy and clean. The price is good and staff is great, Room service is fast and great.",13-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,472,Reception people not professional at all with attitude specially front desk manager Karim .Not helpful at all.I would like to thanks them for the way they treated me while I had a problem no sense of humour at all.,12-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,473,"Right location in the heart of the intresting areas. Friendly staff, well equipped quite room. This is a really well managed hotel apartment and hotel. The breakfast was very nice and rich. Even the elevators were fast enough. The laundry in the ground l",8-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,474,"We had an amazing trip to New York at the end of January. We booked to stay for 8 nights and the overall stay was really good, friendly staff, clean and functional. I had read the reviews before leaving and was a bit concerned, however I neednât have w",5-Feb-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,475,"I know the title? Wots this got to do with a hotel?Well when itâs a trip for ur Boss, Ooops wife to go mad shopping in the Big Apple u better have the rite hotel!We have stayed before and to say itâs a little tired is about rite, BUT and itâs a big",31-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,476,Room looked run down.TV channels were not working.Very poor staff:Lack of knowledge and simply rude.Amounts deducted from credit card which I don't know for what.I cannot recommend this establishment.,30-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,477,"Arriving at the hotel literally dripping like drowned rats, my husband and I had not even checked in yet and were already cranky when our kids at home called to announce the house was flooding. That could have set the tone for the weekend, but for the ou",28-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,478,"This hotel is extremely clean and the rooms are well-designed. We got a great deal for a January trip and it is in a great location, walking distance from the bus terminal, Times Square, and subway stop. I take off 1 star for the elevator wait times, as",25-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,479,I found all the Front Desk staff very friendly and professional. Ricardo and Shereen were very pleasant and most helpful. Andy from the Breakfast area was very pleasant and helpful. The Elevators/ lifts took a long time to arrive as there were issues. My,23-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,480,"My partner and I have just returned from a long weekend in New York and stayed at this hotel. I booked this hotel due to its good reviews, but since that point had noticed a few negative reviews which concerned me. I needn't have worried, everything was",22-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,481,"Only just got around to writing this review. Stayed here 14th till 20th dec and I cannot believe the negative reviews Iâve read about lifts , food, rooms, bathrooms, air con, etc etc. Our stay was first class, rooms were adequate bonus being the little",19-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,482,"This hotel is very basic but we were just looking for a moderately priced hotel for a large group with a good location. Calling this hotel âTimes Squareâ is stretching it, Hellâs Kitchen is more accurate. It was a decent walk to Times Square. We ha",15-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,483,"This hotel compared to all others in New York was cheap and included a great breakfast and was very central.I stayed here with my 10 year old daughter HOTEL: hotel is centrally located , near time square and 2 different metro stations that we found very",13-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,484,-The rooms are not soundproof we were able to hear clearly someone speaking on the phone in another room or people passing by in the corridor and we were on the 16th floor yet we could hear the noise on the street. -when you wash your hands in the toilet,12-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
8,Staybridge Suites Times Square - New York City,http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html,New York,6360,,10/1/2019,10/5/2019,$290,Priceline,12,,485,"I recently stayed at this hotel because of reading the wonderful reviews. Also, Hotels.com had a fantastic rate. I regret ever choosing this place. It was so bad that I had to make a list:Here goes:We reserved a Studio Suite with 1 King bed. To call this",5-Jan-19,"8    Staybridge Suites Times Square - New York City
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1465162-Reviews-Staybridge_Suites_Times_Square_New_York_City-New_York_City_New_York.html
19,Andaz Wall Street,http://www.tripadvisor.com/Hotel_Review-g60763-d1485961-Reviews-Andaz_Wall_Street-New_York_City_New_York.html,New York,3395,,10/1/2019,10/5/2019,$388,Expedia.com,18,,1037,"The Andaz is a great place to stay if you need to be near Wall St. Very friendly and helpful staff, great location and big rooms with the right amenities. The feel is very European in terms of the decor (though European rooms are smaller). Great shower,",11-Jul-19,"19    Andaz Wall Street
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d1485961-Reviews-Andaz_Wall_Street-New_York_City_New_York.html
